id,Year,Title,Abstract,include_stage3,reason_stage3,detected_context,confidence_stage3
J1796,2020,Protocol for an economic analysis of the randomised controlled trial of Improving the Well-being of people with Opioid Treated CHronic pain: I-WOTCH Study,"Introduction Over the last two decades, the use of opioids for the treatment of chronic pain in England has steadily increased despite lack of evidence of both long-term effectiveness in pain relief and significant, well-documented physical and mental adverse events. Guidelines recommend tapering when harms outweigh benefits, but the addictive nature of opioids hinders simple dose-reduction strategies. Improving the Well-being of people with Opioid Treated CHronic pain (I-WOTCH) trial tests a multicomponent self-management intervention aimed to help patients with chronic non-malignant pain taper opioid doses. This paper outlines the methods to be used for the economic analysis of the I-WOTCH intervention compared with the best usual care.",TRUE,Study involves patients with chronic pain in a healthcare setting.,Community Health,0.9
J1801,2020,Improving Workflow Efficiency for Mammography Using Machine Learning,"Objective: The aim of this study was to determine whether machine learning could reduce the number of mammograms the radiologist must read by using a machine-learning classifier to correctly identify normal mammograms and to select the uncertain and abnormal examinations for radiological interpretation. Method(s): Mammograms in a research data set from over 7,000 women who were recalled for assessment at six UK National Health Service Breast Screening Program centers were used. A convolutional neural network in conjunction with multitask learning was used to extract imaging features from mammograms that mimic the radiological assessment provided by a radiologist, the patient's nonimaging features, and pathology outcomes. A deep neural network was then used to concatenate and fuse multiple mammogram views to predict both a diagnosis and a recommendation of whether or not additional radiological assessment was needed. Result(s): Ten-fold cross-validation was used on 2,000 randomly selected patients from the data set; the remainder of the data set was used for convolutional neural network training. While maintaining an acceptable negative predictive value of 0.99, the proposed model was able to identify 34% (95% confidence interval, 25%-43%) and 91% (95% confidence interval: 88%-94%) of the negative mammograms for test sets with a cancer prevalence of 15% and 1%, respectively. Conclusion(s): Machine learning was leveraged to successfully reduce the number of normal mammograms that radiologists need to read without degrading diagnostic accuracy. Copyright Ã‚Â© 2019 American College of Radiology",TRUE,Study conducted in NHS Breast Screening Program centers.,NHS,1
J1809,2020,Behavioural modification interventions for medically unexplained symptoms in primary care: systematic reviews and economic evaluation,"<b>BACKGROUND</b>: The term 'medically unexplained symptoms' is used to cover a wide range of persistent bodily complaints for which adequate examination and appropriate investigations do not reveal sufficiently explanatory structural or other specified pathologies. A wide range of interventions may be delivered to patients presenting with medically unexplained symptoms in primary care. Many of these therapies aim to change the behaviours of the individual who may have worsening symptoms.
<b>OBJECTIVES</b>: An evidence synthesis to determine the clinical effectiveness and cost-effectiveness of behavioural modification interventions for medically unexplained symptoms delivered in primary care settings was undertaken. Barriers to and facilitators of the effectiveness and acceptability of these interventions from the perspective of patients and service providers were evaluated through qualitative review and realist synthesis.
<b>DATA SOURCES</b>: Full search strategies were developed to identify relevant literature. Eleven electronic sources were searched. Eligibility criteria - for the review of clinical effectiveness, randomised controlled trials were sought. For the qualitative review, UK studies of any design were included. For the cost-effectiveness review, papers were restricted to UK studies reporting outcomes as quality-adjusted life-year gains. Clinical searches were conducted in November 2015 and December 2015, qualitative searches were conducted in July 2016 and economic searches were conducted in August 2016. The databases searched included MEDLINE, Cumulative Index to Nursing and Allied Health Literature (CINAHL), PsycINFO and EMBASE. Updated searches were conducted in February 2019 and March 2019.
<b>PARTICIPANTS</b>: Adult participants meeting the criteria for medically unexplained symptoms, including somatoform disorders, chronic unexplained pain and functional somatic syndromes.
<b>INTERVENTIONS</b>: Behavioural interventions were categorised into types. These included psychotherapies, exercise-based interventions, multimodal therapies (consisting of more than one intervention type), relaxation/stretching/social support/emotional support, guided self-help and general practitioner interventions, such as reattribution. Evidence synthesis: a network meta-analysis was conducted to allow a simultaneous comparison of all evaluated interventions in a single coherent analysis. Separate network meta-analyses were performed at three time points: end of treatment, short-term follow-up (< 6 months since the end of treatment) and long-term follow-up (>= 6 months after the end of treatment). Outcomes included physical and psychological symptoms, physical functioning and impact of the illness on daily activities. Economic evaluation: within-trial estimates of cost-effectiveness were generated for the subset of studies where utility values (or quality-adjusted life-years) were reported or where these could be estimated by mapping from Short Form questionnaire-36 items or Short Form questionnaire-12 items outcomes.
<b>RESULTS</b>: Fifty-nine studies involving 9077 patients were included in the clinical effectiveness review. There was a large degree of heterogeneity both between and within intervention types, and the networks were sparse across all outcomes. At the end of treatment, behavioural interventions showed some beneficial effects when compared with usual care, in particular for improvement of specific physical symptoms [(1) pain: high-intensity cognitive-behavioural therapy (CBTHI) standardised mean difference (SMD) 0.54 [95% credible interval (CrI) 0.28 to 0.84], multimodal SMD 0.52 (95% CrI 0.19 to 0.89); and (2) fatigue: low-intensity cognitive-behavioural therapy (CBTLI) SMD 0.72 (95% CrI 0.27 to 1.21), relaxation/stretching/social support/emotional support SMD 0.87 (95% CrI 0.20 to 1.55), graded activity SMD 0.51 (95% CrI 0.14 to 0.93), multimodal SMD 0.52 (95% CrI 0.14 to 0.92)] and psychological outcomes [(1) anxiety CBTHI SMD 0.52 (95% CrI 0.06 to 0.96); (2) depression CBTHI SMD 0.80 (95% CrI 0.26 to 1.38); and (3) emotional distress other psychotherapy SMD 0.58 (95% CrI 0.05 to 1.13), relaxation/stretching/social support/emotional support SMD 0.66 (95% CrI 0.18 to 1.28) and sport/exercise SMD 0.49 (95% CrI 0.03 to 1.01)]. At short-term follow-up, behavioural interventions showed some beneficial effects for specific physical symptoms [(1) pain: CBTHI SMD 0.73 (95% CrI 0.10 to 1.39); (2) fatigue: CBTLI SMD 0.62 (95% CrI 0.11 to 1.14), relaxation/stretching/social support/emotional support SMD 0.51 (95% CrI 0.06 to 1.00)] and psychological outcomes [(1) anxiety: CBTHI SMD 0.74 (95% CrI 0.14 to 1.34); (2) depression: CBTHI SMD 0.93 (95% CrI 0.37 to 1.52); and (3) emotional distress: relaxation/stretching/social support/emotional support SMD 0.82 (95% CrI 0.02 to 1.65), multimodal SMD 0.43 (95% CrI 0.04 to 0.91)]. For physical functioning, only multimodal therapy showed beneficial effects: end-of-treatment SMD 0.33 (95% CrI 0.09 to 0.59); and short-term follow-up SMD 0.78 (95% CrI 0.23 to 1.40). For impact on daily activities, CBTHI was the only behavioural intervention to show beneficial effects [end-of-treatment SMD 1.30 (95% CrI 0.59 to 2.00); and short-term follow-up SMD 2.25 (95% CrI 1.34 to 3.16)]. Few effects remained at long-term follow-up. General practitioner interventions showed no significant beneficial effects for any outcome. No intervention group showed conclusive beneficial effects for measures of symptom load (somatisation). A large degree of heterogeneity was found across individual studies in the assessment of cost-effectiveness. Several studies suggested that the interventions produce fewer quality-adjusted life-years than usual care. For those interventions that generated quality-adjusted life-year gains, the mid-point incremental cost-effectiveness ratios (ICERs) ranged from 1397 to 129,267, but, where the mid-point ICER fell below 30,000, the exploratory assessment of uncertainty suggested that it may be above 30,000.
<b>LIMITATIONS</b>: Sparse networks meant that it was not possible to conduct a metaregression to explain between-study differences in effects. Results were not consistent within intervention type, and there were considerable differences in characteristics between studies of the same type. There were moderate to high levels of statistical heterogeneity. Separate analyses were conducted for three time points and, therefore, analyses are not repeated-measures analyses and do not account for correlations between time points.
<b>CONCLUSIONS</b>: Behavioural interventions showed some beneficial effects for specific medically unexplained symptoms, but no one behavioural intervention was effective across all medically unexplained symptoms. There was little evidence that these interventions are effective for measures of symptom load (somatisation). General practitioner-led interventions were not shown to be effective. Considerable heterogeneity in interventions, populations and sparse networks mean that results should be interpreted with caution. The relationship between patient and service provider is perceived to play a key role in facilitating a successful intervention. Future research should focus on testing the therapeutic effects of the general practitioner-patient relationship within trials of behavioural interventions, and explaining the observed between-study differences in effects within the same intervention type (e.g. with more detailed reporting of defined mechanisms of the interventions under study).
<b>STUDY REGISTRATION</b>: This study is registered as PROSPERO CRD42015025520.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 24, No. 46. See the NIHR Journals Library website for further project information.",TRUE,Study conducted in primary care settings.,Community Health,0.95
J1811,2020,Alcohol misuse and patient outcomes following admission to the intensive care unit at royal preston hospital-are we making good use of medical resources?,"A number of factors have led to the increased prevalence of alcohol misuse in the UK for the past few decades (1-3). Alcohol-related harm is now a leading cause of death (3,4), and has become a significant burden, especially to our healthcare system (1). A small number of these patients require admission to the intensive care unit (ICU) but their prognosis remains uncertain. There is inconsistent use of ICU regarding such individuals, which have inevitably impacted on the quality of patient care in this cohort. In this retrospective audit study, we attempted to a) investigate the on-unit and long-term survival of patients who had been admitted to the ICU at Royal Preston Hospital as a result of alcohol misuse; b) explore various factors which might have contributed to such outcomes; c) discuss, in the context of the wider society, in order to explore the ethical implications of admitting such patients to the ICU, and how the decision making will inevitably impact on efficacy of treatment and resource allocation. We reviewed 79 patients who were admitted to the ICU of Royal Preston Hospital following alcoholrelated harm against their survival outcomes. Receiver Operating Characteristic Curves, logistical Regression and Kaplan-Meier Survival Curves were used to determine the association between patient markers and their prognoses. These admissions were shown to be costly (approximately 900,432 over the 18-month period), and generally carried a poor prognosis (mortality rate=38%). Child-Pugh scores and the Model for End-Stage Liver Disease (MELD) were associated with good prognostic power. In addition, several factors were demonstrated to be associated with worse survival outcomes: female gender (odds ratio=6.67, p=0.0002), hypoglycaemia (odds ratio=4.33, p=0.0044), hypothermia (odds ratio=4.90, p=0.0048), raised lactate (odds ratio= 7.25, p=0.0004), raised alkaline phosphatase (ALP, odds ratio=4.03, p=0.0078). Many patients from this cohort would have benefited from end of life care, of which the stronger focus on symptom relief is in agreement with the principle of beneficence and non-maleficence. We noted that pre-agreed care plans that reflects individual patients' realistic prognoses would have played an important role in guiding such admissions to protect their autonomy. The question of resource allocation and social justice has become more important amid deteriorating national performance in cancer treatment (5). Elective cancer operations required shorter ICU stays (p=0.0028) and came with a possible lower mortality rate (p=0.5505). The bed days from alcohol-related admissions could have in theory accommodated 108 elective cancer surgeries per annum. Preventative strategies and personal lifestyle choice alterations are urgently needed to combat alcoholrelated harm. For the unfortunate patients who have become seriously ill from alcohol misuse, Child-Pugh scores, MELD scores, female gender, hypoglycaemia, hypothermia, raised lactate, raised alkaline phosphatase are found to be associated with adverse outcomes after admission to the intensive care unit.",TRUE,"Study conducted in ICU at Royal Preston Hospital, an NHS setting.",NHS,1
J3595,2022,Impact of video-assisted thoracoscopic lobectomy versus open lobectomy for lung cancer on recovery assessed using self-reported physical function: VIOLET RCT,"<b>BACKGROUND</b>: Lung cancer is the leading cause of cancer death. Surgery remains the main method of managing early-stage disease. Minimal-access video-assisted thoracoscopic surgery results in less tissue trauma than open surgery; however, it is not known if it improves patient outcomes.
<b>OBJECTIVE</b>: To compare the clinical effectiveness and cost-effectiveness of video-assisted thoracoscopic surgery lobectomy with open surgery for the treatment of lung cancer.
<b>DESIGN, SETTING AND PARTICIPANTS</b>: A multicentre, superiority, parallel-group, randomised controlled trial with blinding of participants (until hospital discharge) and outcome assessors conducted in nine NHS hospitals. Adults referred for lung resection for known or suspected lung cancer, with disease suitable for both surgeries, were eligible. Participants were followed up for 1 year.
<b>INTERVENTIONS</b>: Participants were randomised 1 : 1 to video-assisted thoracoscopic surgery lobectomy or open surgery. Video-assisted thoracoscopic surgery used one to four keyhole incisions without rib spreading. Open surgery used a single incision with rib spreading, with or without rib resection.
<b>MAIN OUTCOME MEASURES</b>: The primary outcome was self-reported physical function (using the European Organisation for Research and Treatment of Cancer Quality of Life Questionnaire Core 30) at 5 weeks. Secondary outcomes included upstaging to pathologic node stage 2 disease, time from surgery to hospital discharge, pain in the first 2 days, prolonged pain requiring analgesia at > 5 weeks, adverse health events, uptake of adjuvant treatment, overall and disease-free survival, quality of life (Quality of Life Questionnaire Core 30, Quality of Life Questionnaire Lung Cancer 13 and EQ-5D) at 2 and 5 weeks and 3, 6 and 12 months, and cost-effectiveness.
<b>RESULTS</b>: A total of 503 patients were randomised between July 2015 and February 2019 (video-assisted thoracoscopic surgery, n = 247; open surgery, n = 256). One participant withdrew before surgery. The mean age of patients was 69 years; 249 (49.5%) patients were men and 242 (48.1%) did not have a confirmed diagnosis. Lobectomy was performed in 453 of 502 (90.2%) participants and complete resection was achieved in 429 of 439 (97.7%) participants. Quality of Life Questionnaire Core 30 physical function was better in the video-assisted thoracoscopic surgery group than in the open-surgery group at 5 weeks (video-assisted thoracoscopic surgery, n = 247; open surgery, n = 255; mean difference 4.65, 95% confidence interval 1.69 to 7.61; p = 0.0089). Upstaging from clinical node stage 0 to pathologic node stage 1 and from clinical node stage 0 or 1 to pathologic node stage 2 was similar (p >= 0.50). Pain scores were similar on day 1, but lower in the video-assisted thoracoscopic surgery group on day 2 (mean difference -0.54, 95% confidence interval -0.99 to -0.09; p = 0.018). Analgesic consumption was 10% lower (95% CI -20% to 1%) and the median hospital stay was less (4 vs. 5 days, hazard ratio 1.34, 95% confidence interval 1.09, 1.65; p = 0.006) in the video-assisted thoracoscopic surgery group than in the open-surgery group. Prolonged pain was also less (relative risk 0.82, 95% confidence interval 0.72 to 0.94; p = 0.003). Time to uptake of adjuvant treatment, overall survival and progression-free survival were similar (p >= 0.28). Fewer participants in the video-assisted thoracoscopic surgery group than in the open-surgery group experienced complications before and after discharge from hospital (relative risk 0.74, 95% confidence interval 0.66 to 0.84; p < 0.001 and relative risk 0.81, 95% confidence interval 0.66 to 1.00; p = 0.053, respectively). Quality of life to 1 year was better across several domains in the video-assisted thoracoscopic surgery group than in the open-surgery group. The probability that video-assisted thoracoscopic surgery is cost-effective at a willingness-to-pay threshold of 20,000 per quality-adjusted life-year is 1.
<b>LIMITATIONS</b>: Ethnic minorities were under-represented compared with the UK population (< 5%), but the cohort reflected the lung cancer population.
<b>CONCLUSIONS</b>: Video-assisted thoracoscopic surgery lobectomy was associated with less pain, fewer complications and better quality of life without any compromise to oncologic outcome. Use of video-assisted thoracoscopic surgery is highly likely to be cost-effective for the NHS.
<b>FUTURE WORK</b>: Evaluation of the efficacy of video-assisted thoracoscopic surgery with robotic assistance, which is being offered in many hospitals.
<b>TRIAL REGISTRATION</b>: This trial is registered as ISRCTN13472721.
<b>FUNDING</b>: This project was funded by the National Institute for Health and Care Research ( NIHR ) Health Technology Assessment programme and will be published in full in Health Technology Assessment; Vol. 26, No. 48. See the NIHR Journals Library website for further project information.",TRUE,Conducted in nine NHS hospitals.,NHS,1
J3599,2022,A psychological intervention by community pharmacies to prevent depression in adults with subthreshold depression and long-term conditions: the CHEMIST pilot RCT,"<b>BACKGROUND</b>: Depression is common in people with long-term health conditions, and this combination can lead to worsened health outcomes and increased health-care costs. Subthreshold depression, a risk factor for major depression, is prevalent in this population, but many people remain untreated due to the demand on services. The community pharmacy may be an alternative setting to offer mental health support; however, insufficient evidence exists to support implementation.
<b>OBJECTIVES</b>: To conduct a feasibility study and pilot randomised controlled trial of a community pharmacy-delivered psychological intervention aimed at preventing depression in adults with long-term health conditions.
<b>DESIGN</b>: A feasibility study with nested qualitative evaluation and an external pilot, two-arm, 1 : 1 individually randomised controlled trial with nested process and economic evaluations.
<b>SETTING</b>: Community pharmacies in the north of England.
<b>PARTICIPANTS</b>: Adults aged >= 18 years with subthreshold depression and at least one long-term health condition.
<b>INTERVENTION</b>: A bespoke enhanced support intervention (behavioural activation within a collaborative care framework) involving up to six sessions delivered by trained community pharmacy staff (intervention facilitators) compared with usual care.
<b>MAIN OUTCOME MEASURES</b>: Recruitment and retention rates, completeness of outcome measures and intervention engagement. The intended primary outcome was depression severity at 4 months, assessed by the Patient Health Questionnaire-9.
<b>RESULTS</b>: In the feasibility study, 24 participants were recruited. Outcome measure completeness was 95-100%. Retention at 4 months was 83%. Seventeen participants (71%) commenced intervention sessions and all completed two or more sessions. Depression symptoms reduced slightly at 4 months. The process evaluation suggested that the intervention was acceptable to participants and intervention facilitators. In the pilot randomised controlled trial, 44 participants (target of 100 participants) were randomised (intervention, n = 24; usual care, n = 20). Outcome measure completeness was 100%. Retention at 4 months was 93%. Eighteen participants (75%) commenced intervention sessions and 16 completed two or more sessions. Depression symptoms reduced slightly at 4 months, with a slightly larger reduction in the usual-care arm, although the small sample size limits any conclusions. The process evaluation reported good acceptability of the intervention and identified barriers associated with study implementation and its impact on core pharmacy functions. The economic analysis revealed some indication of reduced resource use/costs associated with the intervention, but this is limited by the small sample size. Intervention costs were low.
<b>LIMITATIONS</b>: The main limitation is the small sample size due to difficulties with recruitment and barriers to implementing the study within existing pharmacy practices.
<b>CONCLUSIONS</b>: The community pharmacy represents a new setting to deliver a depression prevention intervention. Recruitment was a challenge and pharmacy staff encountered barriers to effective implementation of the study within busy pharmacy practice. Despite these challenges, good retention rates and intervention engagement were demonstrated, and process evaluation suggested that the intervention was acceptable in this setting. To the best of our knowledge, this is the first study to demonstrate that community pharmacy staff can be trained to deliver a depression prevention intervention.
<b>FUTURE WORK</b>: Further work is needed to address barriers to recruitment, intervention delivery and implementation of psychological interventions in the community pharmacy setting.
<b>TRIAL REGISTRATION</b>: This trial is registered as ISRCTN11290592.
<b>FUNDING</b>: This project was funded by the National Institute for Health Research (NIHR) Public Health Research programme and will be published in full in Public Health Research; Vol. 10, No. 5. See the NIHR Journals Library website for further project information.",TRUE,"Study conducted in community pharmacies, a community health setting.",Community Health,0.95
J3606,2022,A multidomain decision support tool to prevent falls in older people: the FinCH cluster RCT,"Background: Falls in care home residents are common, unpleasant, costly and difficult to prevent. Objective(s): The objectives were to evaluate the clinical effectiveness and cost-effectiveness of the Guide to Action for falls prevention in Care Homes (GtACH) programme. Design(s): A multicentre, cluster, parallel, 1: 1 randomised controlled trial with embedded process evaluation and economic evaluation. Care homes were randomised on a 1: 1 basis to the GtACH programme or usual care using a secure web-based randomisation service. Research assistants, participating residents and staff informants were blind to allocation at recruitment; research assistants were blind to allocation at follow-up. NHS Digital data were extracted blindly. Setting(s): Older people's care homes from 10 UK sites. Participant(s): Older care home residents. Intervention(s): The GtACH programme, which includes care home staff training, systematic use of a multidomain decision support tool and implementation of falls prevention actions, compared to usual falls prevention care. Outcome(s): The primary trial outcome was the rate of falls per participating resident occurring during the 90-day period between 91 and 180 days post randomisation. The primary outcome for the cost-effectiveness analysis was the cost per fall averted, and the primary outcome for the cost-utility analysis was the incremental cost per quality adjusted life-year. Secondary outcomes included the rate of falls over days 0-90 and 181-360 post randomisation, activity levels, dependency and fractures. The number of falls per resident was compared between arms using a negative binomial regression model (generalised estimating equation). Result(s): A total of 84 care homes were randomised: 39 to the GtACH arm and 45 to the control arm. A total of 1657 residents consented and provided baseline measures (mean age 85 years, 32% men). GtACH programme training was delivered to 1051 staff (71% of eligible staff) over 146 group sessions. Primary outcome data were available for 630 GtACH participants and 712 control participants. The primary outcome result showed an unadjusted incidence rate ratio of 0.57 (95% CI 0.45 to 0.71; p < 0.01) in favour of the GtACH programme. Falls rates were lower in the GtACH arm in the period 0-90 days. There were no other differences between arms in the secondary outcomes. Care home staff valued the training, systematic strategies and specialist peer support, but the incorporation of the GtACH programme documentation into routine care home practice was limited. No adverse events were recorded. The incremental cost was 20,889.42 per Dementia Specific Quality of Life-based quality-adjusted life-year and 4543.69 per quality-adjusted life-year based on the EuroQol-5 dimensions, five-level version. The mean number of falls was 1.889 (standard deviation 3.662) in the GtACH arm and 2.747 (standard deviation 7.414) in the control arm. Therefore, 0.858 falls were averted. The base-case incremental cost per fall averted was 190.62. Conclusion(s): The GtACH programme significantly reduced the falls rate in the study care homes without restricting residents' activity levels or increasing their dependency, and was cost-effective at current thresholds in the NHS. Copyright Ã‚Â© 2022 Logan et al.",TRUE,"Study conducted in UK care homes, part of Health & Social Care services.",Health & Social Care,1
J3608,2022,HTA186 Cost-Effectiveness Analysis of Tirbanibulin for the Treatment of Actinic Keratosis From a Scottish NHS Perspective,"Objectives: Actinic keratosis is a chronic skin condition that may cause pain, itch and bleeding. It may also develop into squamous cell carcinoma if left untreated. Many of the active topical interventions are associated with substantial adverse event rates and/or require relatively long treatment courses. Tirbanibulin 1% is a recently launched 5-day course topical treatment for the face and scalp. Results of two phase III clinical trials indicate that tirbanibulin leads to significant improvements in the complete clearance of actinic keratosis lesions at 57 days (vs placebo). The aim was to estimate the cost-effectiveness of tirbanibulin, compared to the three most common topical therapies, from a Scottish perspective. Method(s): A one-year decision tree model was developed to compare tirbanibulin with diclofenac sodium gel 3%, imiquimod cream 5%, and fluorouracil cream 5%. Patients were separated into two categories: successful and unsuccessful. Treatment was 'successful' if no clinically visible lesions remained at the end of the treatment period. The probability of complete clearance associated with each treatment was informed from a network meta-analysis. The probability of treatment-related adverse events (in the form of severe local skin reactions) were informed from a targeted literature search. The model captured direct medical costs associated with treatment acquisition, treatment-related adverse events and healthcare professional visits. Disutilities associated with actinic keratosis and local skin reactions were also captured. Result(s): Over a one-year time horizon tirbanibulin led to cost savings of 31.35, 76,16 and 92.84 versus diclofenac, imiquimod, and fluorouracil respectively. Additionally, tirbanibulin was dominant, as it was associated with negligibly higher quality-adjusted life years of approximately 0.005. Tirbanibulin also remained cost saving when model inputs were varied in sensitivity and scenario analyses. Conclusion(s): Tirbanibulin is cost-saving and cost-effective for the treatment of actinic keratosis in Scotland when compared with the most commonly used topical therapies. Copyright Ã‚Â© 2022",TRUE,Study conducted from a Scottish NHS perspective.,NHS,0.9
J3610,2022,Predicting the cost impact of dose individualisation associated with pharmacogenetic testing to avoid adverse drug reactions in a specialist cancer centre - a methodological template,"Introduction: Pre-emptive pharmacogenetic testing can help minimise adverse drug reactions (ADRs) however most economic evaluations exploring its cost-effectiveness are based on single-pharmacogene testing.1,2 Currently, there is no nationally established multi-gene panel testing for ADR gene-drug pairs to guide dose individualisation, mainly due to lack of robust economic evidence.3 Economic modelling frameworks require detailed considerations of all the eventualities in health outcomes to fully assess the impact of implementing pharmacogenetic testing in avoiding ADRs.4 The relevance of such framework is dependent on the perspective of the policymakers, particularly when full economic evaluation is not feasible or when decision-making process only requires information pertaining to the short-term cost impact of implementing a new healthcare intervention. Objectives * To assess the cost impact associated with dose individualisation based on acting upon result findings of pharmacogenetic panel testing in a specialist cancer centre. * To evaluate the range in cost impact and identify contributing factors to consider when prioritising drug-gene pairs for panel testing. Methods * Identify dispensing data for clinically actionable (Level A evidence) drug-gene pairs from the Clinical Pharmacogenetics Implementation Consortium (CPIC) between April 2019 - April 2020. [5] Clinical trials prescriptions were excluded. * Calculate the total expenditure spent on the studied population based on mean prescribed dose for each drug using costs from British National Formulary (BNF). [6] * Calculate the total expenditure after implementing dose individualisation in affected population based on population prevalence of the gene-drug pair variants and CPIC prescribing guidelines. [5] * Compare cost difference between total expenditures before and after adjusting for genetic findings. Results/Key findings: Between April 2019 and 2020, a total of 8173 patients (68,200 prescriptions) were prescribed with one of the eleven drugs identified (Table 1). Evaluation of cost savings through geneticbased dose individualisation was between 114,938 to 452,190 (3.34 to 14.33 per prescription); exclusive of the cost of testing. Majority of orally administered drugs have negligible cost impact, except for voriconazole which, despite only prescribed in 23 patients, has the highest cost impact. When using the highest cost per drug unit, there were significant increases in the cost impact for amitriptyline (from 138 to 45,653), fluorouracil (from 2234 to 47,027), irinotecan (from 29,205 to 129,916), and tamoxifen (from 1798 to 24,452). As the cost of ADR pharmacogenes panel-test remains unknown, this study predicted that the maximum cost of such test can vary between 14.06 to 55.33 per patient. To ensure dose individualisation remains costsaving, restricting testing to selected patient groups where the projected cost-savings are lower than the cost of test for 70% of patients is recommended. Limitation(s): This study assumed that dose individualisation was acted upon existing genetic findings. Study also assumed that dose individualisation results in total ADR avoidance. The cost saving from ADR avoidance is not included. Study only reviewed population prevalence data from Caucasian ethnicity. Conclusion(s): This study demonstrated that genetic-based dose individualisation can be cost-saving and have considerable cost impact for certain drugs. It also highlighted key factors to consider when prioritising drug-gene pairs for panel testing integration. Probabilistic analysis can be further employed to study uncertainties around the estimates obtained within this analysis.",TRUE,"Study conducted in a specialist cancer centre, likely within NHS or similar setting.",NHS,0.9
J3611,2022,Pharmacist and Homeless Outreach Engagement and Non-medical Independent prescribing Rx (PHOENIx): A study protocol for a pilot randomised controlled trial,"Introduction The number of people experiencing homelessness (PEH) is increasing worldwide. Systematic reviews show high levels of multimorbidity and mortality. Integrated health and social care outreach interventions may improve outcomes. No previous studies have targeted PEH with recent drug overdose despite high levels of drug-related deaths and few data describe their health/social care problems. Feasibility work suggests a collaborative health and social care intervention (Pharmacist and Homeless Outreach Engagement and Non-medical Independent prescribing Rx, PHOENIx) is potentially beneficial. We describe the methods of a pilot randomised controlled trial (RCT) with parallel process and economic evaluation of PEH with recent overdose. Methods and analysis Detailed health and social care information will be collected before randomisation to care-As-usual plus visits from a pharmacist and a homeless outreach worker (PHOENIx) for 6-9 months or to care-As-usual. The outcomes are the rates of presentations to emergency department for overdose or other causes and whether to progress to a definitive RCT: recruitment of >=100 participants within 4 months, >=60% of patients remaining in the study at 6 and 9 months, >=60% of patients receiving the intervention, and >=80% of patients with data collected. The secondary outcomes include health-related quality of life, hospitalisations, treatment uptake and patient-reported measures. Semistructured interviews will explore the future implementation of PHOENIx, the reasons for overdose and protective factors. We will assess the feasibility of conducting a cost-effectiveness analysis. Ethics and dissemination The study was approved by South East Scotland National Health Service Research Ethics Committee 01. Results will be made available to PEH, the study funders and other researchers. Trial registration number ISRCTN10585019. Copyright Ã‚Â© Author(s) (or their employer(s)) 2022.",TRUE,Study involves health and social care outreach for homeless individuals.,Health & Social Care,0.9
J3612,2022,Improving the health of people experiencing homelessness with recent drug overdose: rationale for and design of the Pharmacist and Homeless Outreach worker Engagement Non-medical Independent prescribing Rx (PHOENIx) pilot randomised controlled trial,"Introduction Numbers of People Experiencing Homelessness (PEH) are increasing worldwide. Systematic reviews show high levels of multimorbidity and mortality due to treatable diseases including drug overdose. Integrated health and social care outreach interventions may improve outcomes. No previous studies have targeted PEH with recent drug overdose despite their high recorded levels of drug related deaths. There are few data on health and social care problems. Feasibility work suggests a collaborative health and social care intervention (Pharmacist and Homeless Outreach Engagement Non-medical Independent prescriber Rx-PHOENIx) is potentially beneficial. We describe the methods of a pilot randomised controlled trial(RCT) with parallel process and economic evaluation in PEH with at least one drug-related overdose in the preceding 6 months. Methods Detailed health and social care information will be collected at baseline before 1:1 randomisation to: care-as-usual plus visits from a pharmacist and homeless outreach worker (PHOENIx) for 6-9 months; or care-as-usual. The main outcomes are rate of presentations to emergency department(ED) for overdose or other causes and whether to progress to a definitive RCT based on: recruitment of >= 100 participants within 4 months;>= 60% patients remaining in the study at 6 and 9 months follow up;>= 60% of patients in the PHOENIx group receiving the intervention; and>= 80% of patients with data collected. Secondary outcomes include: hospitalisations; treatment uptake and patient reported measures. Semi-structured interviews will explore future implementation of PHOENIx, and reasons for overdose and protective factors. An economic evaluation will assess the feasibility of conducting a cost effectiveness analysis in a subsequent definitive trial. Discussion(s): The study will determine whether to proceed to a definitive RCT for PEH aiming to fulfil unmet health and social care needs of those experiencing homelessness and at risk of drug related harms and deaths while providing useful insights into barriers and facilitators to PHOENIx and characterising the health and social care needs of PEH. Ethics and dissemination: The trial was approved by the South East Scotland National Health Service Research Ethics Committee 01. Results will be available in the last quarter of 2022. Copyright The copyright holder for this preprint is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. It is made available under a CC-BY 4.0 International license.",TRUE,Study involves health and social care outreach interventions.,Health & Social Care,0.9
